Chr	Start	End	ENSGID	Gene	HI	TS	GHIS	Episcores	LOEUF	pLI	Morbid_gene	OMIM_gene	Zscore_gene
chr2	135213330	135476570	ENSG00000152128	TMEM163	NA	NA	0.569722586	0.648333333	0.85	0.04	0	1	1.77
chr2	135493034	135676280	ENSG00000224043	CCNT2-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	135596117	135659604	ENSG00000153086	ACMSD	NA	NA	0.440648927	0.107616667	1.12	0.00	0	1	0.01
chr2	135675805	135716912	ENSG00000082258	CCNT2	NA	NA	0.694392759	0.778483333	0.35	0.93	0	1	1.77
chr2	135722061	135805038	ENSG00000176601	MAP3K19	NA	NA	0.406017157	0.126366667	1.02	0.00	0	0	0.76
chr2	135809835	135933964	ENSG00000115839	RAB3GAP1	30	NA	0.535736769	0.390766667	0.54	0.00	1	1	1.18
chr2	135894486	136288806	ENSG00000121988	ZRANB3	NA	NA	NA	0.661866667	0.95	0.00	0	1	0.49
chr2	136289025	136482840	ENSG00000048991	R3HDM1	NA	NA	0.569622336	0.665033333	0.33	0.86	0	1	1.85
chr2	136499189	136542625	ENSG00000144224	UBXN4	NA	NA	0.650190387	0.476833333	0.47	0.15	0	1	1.46
chr2	136545410	136594750	ENSG00000115850	LCT	30	0	NA	0.07635	0.36	0.06	1	1	3.16
chr2	136597196	136633996	ENSG00000076003	MCM6	NA	NA	0.696975826	0.322266667	0.31	0.98	1	1	1.07
chr2	136664247	136743670	ENSG00000115866	DARS	NA	NA	0.587581241	0.350983333	0.68	0.00	1	1	0.75
chr2	136871919	136875735	ENSG00000121966	CXCR4	NA	NA	0.561675916	0.745283333	1.05	0.02	1	1	1.66
chr2	137523115	138435287	ENSG00000144229	THSD7B	NA	NA	NA	0.657116667	0.64	0.00	0	0	0.74
chr2	138721590	138773930	ENSG00000150540	HNMT	NA	NA	0.562230415	0.392883333	0.80	0.02	1	1	0.66
chr2	139259371	139331117	ENSG00000144228	SPOPL	NA	NA	0.56062048	0.715366667	0.58	0.01	0	0	0.96
chr2	139428342	139537918	ENSG00000144227	NXPH2	NA	NA	0.498424103	0.604966667	0.36	0.93	0	1	1.50
chr2	140988992	142889270	ENSG00000168702	LRP1B	NA	NA	0.558541822	0.4706	0.32	0.00	0	1	1.93
chr2	143635067	143799890	ENSG00000115919	KYNU	NA	NA	0.536839483	0.3589	1.35	0.00	1	1	-0.41
chr2	143848931	144525921	ENSG00000075884	ARHGAP15	NA	NA	0.602821337	0.325	0.90	0.00	0	1	0.14
chr2	144695635	145090135	ENSG00000121964	GTDC1	NA	NA	0.541238959	0.583716667	1.28	0.00	0	1	-0.15
chr2	145141648	145282147	ENSG00000169554	ZEB2	3	0	0.550189169	0.905616667	0.11	1.00	1	1	3.94
chr2	145275664	145279058	ENSG00000238057	ZEB2-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	148602086	148688393	ENSG00000121989	ACVR2A	NA	NA	0.626634549	0.7985	0.17	1.00	0	1	3.29
chr2	148687968	148779147	ENSG00000115947	ORC4	30	0	0.53113375	0.842333333	1.13	0.00	1	1	-0.20
chr2	148778580	149275805	ENSG00000204406	MBD5	3	1	0.60519001	0.83505	0.14	1.00	1	1	0.86
chr2	149402009	149545130	ENSG00000135999	EPC2	NA	NA	0.599222013	0.573266667	0.16	1.00	0	1	2.70
chr2	149632819	149883273	ENSG00000168280	KIF5C	NA	NA	0.580594934	0.59825	0.12	1.00	1	1	4.05
chr2	149894621	150071776	ENSG00000150556	LYPD6B	NA	NA	0.56146488	0.47965	1.13	0.00	0	0	0.65
chr2	150186499	150330662	ENSG00000187123	LYPD6	NA	NA	0.599427853	0.498833333	1.48	0.00	0	1	0.33
chr2	150426148	150444330	ENSG00000168288	MMADHC	30	0	0.471627993	0.59675	0.99	0.00	1	1	-0.41
chr2	151324709	151395525	ENSG00000115963	RND3	NA	NA	0.582397265	0.723483333	0.28	0.97	0	1	1.65
chr2	152104454	152118393	ENSG00000184898	RBM43	NA	NA	0.476367883	0.198733333	1.12	0.13	0	0	0.83
chr2	152126979	152146571	ENSG00000123609	NMI	NA	NA	0.581717332	0.346166667	1.12	0.00	0	1	-0.13
chr2	152214106	152236560	ENSG00000123610	TNFAIP6	NA	NA	0.399195133	0.1684	1.23	0.00	0	1	0.57
chr2	152266397	152364527	ENSG00000080345	RIF1	NA	NA	0.618603447	0.284566667	0.68	0.00	0	1	0.24
chr2	152341850	152591001	ENSG00000183091	NEB	NA	NA	0.492443078	0.169	0.42	0.00	1	1	-0.04
chr2	152645498	152685006	ENSG00000162980	ARL5A	NA	NA	0.668165405	0.634433333	0.80	0.13	0	1	0.47
chr2	152689290	152955593	ENSG00000182389	CACNB4	NA	NA	0.498501032	0.607733333	0.49	0.03	1	1	2.69
chr2	152973315	153032506	ENSG00000115145	STAM2	NA	NA	0.650889641	0.4208	0.73	0.00	0	1	0.35
chr2	153191751	153506348	ENSG00000157827	FMNL2	NA	NA	0.534191197	0.726833333	0.29	0.99	0	1	2.86
chr2	153508107	153574511	ENSG00000196504	PRPF40A	NA	NA	0.698569306	0.910833333	0.40	0.04	0	1	3.33
chr2	153574407	153617767	ENSG00000177917	ARL6IP6	NA	NA	0.606369739	0.90535	1.05	0.02	0	1	-1.77
chr2	154333852	154335322	ENSG00000177519	RPRM	NA	NA	0.583436954	0.889783333	1.74	0.15	0	1	0.56
chr2	154728426	155310361	ENSG00000144278	GALNT13	NA	NA	0.520449235	0.4312	1.28	0.00	0	1	-0.23
chr2	155554811	155714863	ENSG00000162989	KCNJ3	NA	NA	0.418091433	0.519883333	0.26	0.99	0	1	4.06
chr2	157180944	157198860	ENSG00000153234	NR4A2	NA	NA	0.548685071	0.8489	0.13	1.00	0	1	2.24
chr2	157291802	157470247	ENSG00000115159	GPD2	NA	NA	0.528723843	0.4302	0.86	0.00	1	1	0.72
chr2	158114110	158170723	ENSG00000136542	GALNT5	NA	NA	0.411771079	0.320316667	0.98	0.00	0	1	0.48
chr2	158175137	158184225	ENSG00000136541	ERMN	NA	NA	0.37938886	0.220483333	1.28	0.00	0	1	-0.16
chr2	158271131	158345473	ENSG00000115165	CYTIP	NA	NA	0.581026416	0.414016667	0.71	0.00	0	1	0.63
chr2	158383279	158485517	ENSG00000123612	ACVR1C	NA	NA	0.463880762	0.324616667	0.63	0.00	0	1	1.50
chr2	158592958	158732374	ENSG00000115170	ACVR1	NA	NA	0.617815079	0.710116667	0.45	0.33	1	1	2.34
chr2	158733214	158992666	ENSG00000007001	UPP2	NA	NA	0.550065004	0.677533333	0.90	0.00	0	1	0.38
chr2	158984469	158990500	ENSG00000237327	UPP2-IT1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	159023162	159092681	ENSG00000227480	CCDC148-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	159027593	159313265	ENSG00000153237	CCDC148	NA	NA	NA	0.722916667	1.51	0.00	0	0	-0.74
chr2	159313476	159539391	ENSG00000144283	PKP4	NA	NA	0.535711473	0.723133333	0.64	0.00	0	1	0.97
chr2	159651829	159719293	ENSG00000163331	DAPL1	NA	NA	0.38538685	0.240916667	1.88	0.00	0	0	-0.58
chr2	159825146	160089170	ENSG00000115183	TANC1	NA	NA	0.537910768	0.701816667	0.43	0.00	0	1	1.23
chr2	160092304	160143310	ENSG00000196151	WDSUB1	NA	NA	0.520458943	0.2117	1.36	0.00	0	0	0.34
chr2	160175490	160473203	ENSG00000123636	BAZ2B	NA	NA	0.563257737	0.816	0.29	0.98	0	1	1.33
chr2	160569000	160627538	ENSG00000136536	MARCH7	NA	NA	0.528063949	0.8254	0.38	0.66	0	1	0.24
chr2	160625364	160654753	ENSG00000241399	CD302	NA	NA	0.489212932	0.334866667	1.49	0.00	0	1	-0.11
chr2	160628362	160761221	ENSG00000248672	LY75-CD302	NA	NA	0.399164359	0.22365	0.93	0.00	0	1	-0.02
chr2	160628362	160761260	ENSG00000054219	LY75	NA	NA	0.556310863	0.22365	0.93	0.00	0	1	-0.02
chr2	160788519	160919121	ENSG00000153246	PLA2R1	NA	NA	0.485655983	0.369666667	0.87	0.00	0	1	0.35
chr2	160956177	161128399	ENSG00000115221	ITGB6	NA	NA	0.431992953	0.250383333	1.23	0.00	1	1	-0.69
chr2	161128662	161350305	ENSG00000153250	RBMS1	NA	NA	0.613942184	0.852633333	0.49	0.12	0	1	1.66
chr2	161993419	162092732	ENSG00000136560	TANK	NA	NA	0.52389292	0.498383333	0.40	0.84	0	1	1.32
chr2	162164549	162268228	ENSG00000115233	PSMD14	NA	NA	0.684233802	0.439016667	0.30	0.98	0	1	3.57
chr2	162272605	162282381	ENSG00000136535	TBR1	3	0	0.583626199	0.897766667	0.19	1.00	0	1	3.64
chr2	162280843	162841792	ENSG00000144290	SLC4A10	1	0	0.600751194	0.375866667	0.38	0.13	0	1	3.84
chr2	162848751	162931052	ENSG00000197635	DPP4	NA	NA	0.482344	0.407	0.62	0.00	0	1	0.79
chr2	162999392	163008914	ENSG00000115263	GCG	NA	NA	0.391565292	0.2534	0.88	0.03	1	1	-0.13
chr2	163027194	163101661	ENSG00000078098	FAP	3	0	0.597247588	0.431	0.91	0.00	1	1	0.95
chr2	163123589	163175213	ENSG00000115267	IFIH1	NA	NA	0.551861065	0.450633333	1.55	0.00	1	1	-0.79
chr2	163175350	163228105	ENSG00000115271	GCA	NA	NA	0.38648205	0.554816667	1.07	0.00	0	1	-0.01
chr2	163227917	163695240	ENSG00000184611	KCNH7	NA	NA	0.404332732	0.36355	0.37	0.28	0	1	3.04
chr2	164449906	164592522	ENSG00000182263	FIGN	NA	NA	0.586664811	0.77295	0.28	0.99	0	1	1.16
chr2	165349322	165478358	ENSG00000115290	GRB14	NA	NA	0.468437151	0.380016667	0.50	0.05	0	1	-0.04
chr2	165510134	165700189	ENSG00000082438	COBLL1	NA	NA	0.457004791	0.584683333	0.43	0.05	0	1	-0.22
chr2	165752696	165812035	ENSG00000169507	SLC38A11	NA	NA	0.433975793	0.2953	1.70	0.00	0	1	0.08
chr2	165944032	166060577	ENSG00000153253	SCN3A	NA	NA	0.621403728	0.398666667	0.17	1.00	0	1	4.62
chr2	166095912	166248818	ENSG00000136531	SCN2A	3	0	0.623766649	0.747633333	0.13	1.00	1	1	6.46
chr2	166326157	166545917	ENSG00000178662	CSRNP3	NA	NA	0.622358935	0.492883333	0.45	0.50	0	0	1.59
chr2	166604101	166651192	ENSG00000115339	GALNT3	30	0	0.48816721	0.530416667	0.86	0.00	1	1	0.39
chr2	166713985	166810353	ENSG00000123607	TTC21B	30	0	0.504942452	0.527316667	0.85	0.00	1	1	-0.41
chr2	166845670	166984523	ENSG00000144285	SCN1A	3	0	0.565341897	0.6501	0.07	1.00	1	1	5.22
chr2	167051695	167232503	ENSG00000169432	SCN9A	NA	NA	0.463557199	0.388066667	0.71	0.00	1	1	1.06
chr2	167260083	167350757	ENSG00000136546	SCN7A	NA	NA	0.448051898	0.2441	0.78	0.00	0	1	0.41
chr2	167744997	168116263	ENSG00000163092	XIRP2	NA	NA	0.454240071	0.282916667	0.93	0.00	0	1	-2.40
chr2	167980414	167997465	ENSG00000254552	XIRP2-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	168675182	168730551	ENSG00000172318	B3GALT1	NA	NA	0.536219113	0.131466667	0.92	0.01	0	1	1.58
chr2	168810530	169104651	ENSG00000198648	STK39	NA	NA	0.533258712	0.625283333	0.23	1.00	0	1	2.11
chr2	169312372	169631644	ENSG00000172292	CERS6	NA	NA	0.522778147	0.610166667	0.51	0.04	0	1	0.66
chr2	169628463	169643471	ENSG00000227617	CERS6-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	169643049	169722024	ENSG00000163072	NOSTRIN	NA	NA	0.413194846	0.2078	1.09	0.00	0	1	0.64
chr2	169690642	169769881	ENSG00000152253	SPC25	NA	NA	0.68882555	0.317966667	0.76	0.03	0	1	0.68
chr2	169757750	169766505	ENSG00000152254	G6PC2	NA	NA	0.459742646	0.25755	1.80	0.00	0	1	-0.24
chr2	169779448	169887832	ENSG00000073734	ABCB11	30	0	0.401318586	0.168216667	0.64	0.00	1	1	1.11
chr2	169921299	169952677	ENSG00000073737	DHRS9	NA	NA	0.384481743	0.203483333	1.62	0.00	0	1	-1.05
chr2	169983619	170219195	ENSG00000081479	LRP2	30	0	0.441672006	0.841283333	0.25	1.00	1	1	2.07
chr2	170335688	170382432	ENSG00000163093	BBS5	30	0	0.553451999	0.297966667	0.89	0.00	1	1	0.85
chr2	170366212	170382772	ENSG00000239474	KLHL41	NA	NA	0.516830019	0.17065	0.80	0.00	1	1	0.89
chr2	170386259	170430385	ENSG00000138399	FASTKD1	NA	NA	0.519116795	0.14585	1.37	0.00	0	1	0.55
chr2	170440850	170497916	ENSG00000138398	PPIG	NA	NA	0.5842769	0.2937	0.32	0.96	0	1	1.72
chr2	170501935	170550943	ENSG00000154479	CCDC173	NA	NA	0.394559413	0.247583333	1.18	0.00	0	0	0.24
chr2	170550975	170558218	ENSG00000144362	PHOSPHO2	NA	NA	0.506396116	0.245883333	1.61	0.00	0	0	0.71
chr2	170550998	170633499	ENSG00000213160	KLHL23	NA	NA	0.542946738	0.63265	0.65	0.00	0	0	0.73
chr2	170648443	170668574	ENSG00000138385	SSB	NA	NA	0.664579048	0.3837	0.54	0.09	0	1	1.49
chr2	170666591	170681441	ENSG00000138382	METTL5	NA	NA	0.607906722	0.33935	1.26	0.00	0	1	0.56
chr2	170683968	170940641	ENSG00000144357	UBR3	NA	NA	0.675078084	0.340383333	0.13	1.00	0	1	4.43
chr2	171034655	171511681	ENSG00000071909	MYO3B	NA	NA	NA	0.30995	0.99	0.00	0	1	0.11
chr2	171568961	171571077	ENSG00000222033	LINC01124	NA	NA	NA	0.9147	NA	NA	0	0	0.18
chr2	171571861	171574588	ENSG00000204335	SP5	NA	NA	0.418725979	0.856216667	0.59	0.52	0	1	-0.02
chr2	171640296	171655481	ENSG00000204334	ERICH2	NA	NA	0.428976484	0.2293	1.41	0.01	0	0	0.77
chr2	171669723	171717661	ENSG00000128683	GAD1	NA	NA	0.558332877	0.880183333	0.47	0.05	1	1	2.32
chr2	171784974	171823639	ENSG00000115806	GORASP2	NA	NA	0.608860302	0.5436	0.38	0.88	0	1	1.59
chr2	171847333	172087824	ENSG00000198586	TLK1	NA	NA	0.673601248	0.857666667	0.17	1.00	0	1	3.56
chr2	172173919	172291312	ENSG00000123600	METTL8	NA	NA	0.477569096	0.4896	1.33	0.00	0	1	0.46
chr2	172290727	172341562	ENSG00000115827	DCAF17	NA	NA	0.63814328	0.5084	0.82	0.00	1	1	0.82
chr2	172378757	172414643	ENSG00000071967	CYBRD1	NA	NA	0.388669267	0.6048	0.89	0.01	0	1	0.59
chr2	172543919	172604930	ENSG00000077380	DYNC1I2	NA	NA	0.657161256	0.345066667	0.77	0.00	0	1	2.45
chr2	172640880	172864766	ENSG00000115840	SLC25A12	0	0	0.57314669	0.216733333	0.42	0.22	1	1	2.71
chr2	172778958	172848599	ENSG00000128708	HAT1	NA	NA	0.615189388	0.327683333	0.39	0.84	0	1	1.54
chr2	172864490	172947158	ENSG00000172878	METAP1D	NA	NA	0.525447832	0.2648	1.11	0.00	0	1	0.64
chr2	172949468	172954405	ENSG00000144355	DLX1	0	0	0.602082084	0.8869	0.29	0.96	0	1	1.82
chr2	172964167	172967628	ENSG00000115844	DLX2	0	0	0.549985513	0.793216667	0.25	0.98	0	1	0.95
chr2	173292082	173371181	ENSG00000091409	ITGA6	NA	NA	0.475827593	0.6418	0.53	0.00	1	1	1.65
chr2	173420101	173489823	ENSG00000152256	PDK1	NA	NA	0.520637926	0.5764	0.29	0.98	0	1	2.01
chr2	173541869	173600934	ENSG00000228016	RAPGEF4-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	173600002	173917621	ENSG00000091428	RAPGEF4	NA	NA	0.534853979	0.588633333	0.29	0.99	0	1	1.83
chr2	173940163	174132738	ENSG00000091436	MLTK	NA	NA	0.532570296	0.599166667	0.68	0.00	1	1	1.51
chr2	174031174	174146764	ENSG00000238133	MLK7-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	174219548	174233725	ENSG00000144354	CDCA7	NA	NA	0.686499665	0.596666667	0.58	0.01	1	1	1.59
chr2	174771187	174830430	ENSG00000172845	SP3	NA	NA	0.587403735	0.906316667	0.15	1.00	0	1	1.63
chr2	174937175	175113426	ENSG00000138430	OLA1	NA	NA	0.609832506	0.176266667	0.58	0.06	0	1	1.75
chr2	175199674	175203220	ENSG00000217236	SP9	NA	NA	0.533645697	0.926516667	0.34	0.94	0	0	2.26
chr2	175212750	175260443	ENSG00000138433	CIR1	NA	NA	0.496390348	0.35795	0.99	0.00	0	1	1.04
chr2	175260458	175294303	ENSG00000144306	SCRN3	NA	NA	0.590273035	0.3635	1.14	0.00	0	1	-0.02
chr2	175296966	175351822	ENSG00000163328	GPR155	NA	NA	0.53046975	0.404133333	0.97	0.00	0	0	1.61
chr2	175424300	175547644	ENSG00000115935	WIPF1	NA	NA	0.604772489	0.5036	0.39	0.90	1	1	1.15
chr2	175612320	175629200	ENSG00000138435	CHRNA1	NA	NA	0.454712274	0.27535	1.08	0.00	1	1	0.72
chr2	175664091	175870097	ENSG00000128656	CHN1	0	0	0.66641939	0.7399	0.60	0.50	1	1	2.44
chr2	175936978	176033110	ENSG00000115966	ATF2	NA	NA	0.719969462	0.577566667	0.92	0.20	1	1	1.10
chr2	176040986	176049335	ENSG00000154518	ATP5G3	NA	NA	0.608759912	0.3114	0.83	0.26	0	1	1.02
chr2	176788620	176867567	ENSG00000144320	KIAA1715	NA	NA	0.507274898	0.547716667	1.75	0.00	0	1	0.36
chr2	176942200	176948641	ENSG00000174279	EVX2	0	0	0.43146185	0.168133333	0.68	0.40	0	1	0.15
chr2	176957619	176960666	ENSG00000128714	HOXD13	3	0	0.444456445	0.3507	0.95	0.01	1	1	0.04
chr2	176964458	176966408	ENSG00000170178	HOXD12	NA	NA	0.431260755	0.1831	1.53	0.00	0	1	-1.34
chr2	176968944	176974722	ENSG00000128713	HOXD11	NA	NA	0.472610355	0.169	1.53	0.00	0	1	-0.59
chr2	176973518	176984670	ENSG00000128710	HOXD10	NA	NA	0.414030948	0.41475	0.76	0.06	1	1	-0.09
chr2	176986339	177001826	ENSG00000237380	HOXD-AS2	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	176987088	176989853	ENSG00000128709	HOXD9	0	0	0.444386565	0.45165	1.07	0.02	0	1	0.58
chr2	176994422	176997423	ENSG00000175879	HOXD8	NA	NA	0.587023913	0.57	0.85	0.11	0	1	-1.42
chr2	177001340	177037830	ENSG00000128652	HOXD3	NA	NA	0.470824999	0.51125	0.55	0.44	0	1	1.09
chr2	177015950	177017954	ENSG00000170166	HOXD4	NA	NA	0.423387377	0.481016667	1.06	0.01	0	1	-0.42
chr2	177037923	177053686	ENSG00000224189	HOXD-AS1	NA	NA	NA	NA	NA	NA	0	1	NA
chr2	177053307	177055688	ENSG00000128645	HOXD1	NA	NA	NA	0.609883333	1.21	0.00	0	1	-0.04
chr2	177134123	177202753	ENSG00000128654	MTX2	NA	NA	0.586160886	0.378883333	0.68	0.02	0	1	0.84
chr2	178077291	178088686	ENSG00000170144	HNRNPA3	NA	NA	0.67546972	0.770666667	0.23	1.00	0	1	3.64
chr2	178092323	178257425	ENSG00000116044	NFE2L2	NA	NA	0.494302757	0.915633333	0.66	0.00	0	1	1.21
chr2	178257372	178408564	ENSG00000018510	AGPS	NA	NA	0.65949493	0.418733333	0.12	1.00	1	1	3.23
chr2	178413726	178417742	ENSG00000196659	TTC30B	NA	NA	0.459711141	0.2398	1.13	0.00	0	0	-0.57
chr2	178477720	178483694	ENSG00000197557	TTC30A	NA	NA	NA	0.306333333	1.00	0.00	0	0	-0.61
chr2	178487980	178973066	ENSG00000128655	PDE11A	NA	NA	0.41443877	0.6	1.40	0.00	1	1	-0.00
chr2	178977151	179003738	ENSG00000155636	RBM45	NA	NA	0.633928901	0.27525	1.04	0.00	0	1	1.66
chr2	179059208	179264160	ENSG00000079156	OSBPL6	NA	NA	0.550599952	0.59435	0.20	1.00	0	1	1.78
chr2	179296141	179316239	ENSG00000180228	PRKRA	30	NA	0.532685132	0.54925	0.56	0.42	1	1	1.58
chr2	179316163	179326117	ENSG00000204311	DFNB59	NA	NA	0.518457006	0.561566667	1.15	0.00	1	1	0.13
chr2	179328391	179343327	ENSG00000079150	FKBP7	NA	NA	0.630772494	0.9122	1.70	0.00	0	1	0.09
chr2	179345195	179381189	ENSG00000116095	PLEKHA3	NA	NA	0.612504456	0.9145	0.70	0.02	0	1	1.41
chr2	179385910	179639402	ENSG00000237298	TTN-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	179390716	179695529	ENSG00000155657	TTN	3	0	0.504755501	0.145166667	0.76	0.52	1	1	1.01
chr2	179694484	179914813	ENSG00000163492	CCDC141	NA	NA	0.450873549	0.3574	1.00	0.00	0	1	-0.04
chr2	179966419	180129517	ENSG00000187231	SESTD1	NA	NA	0.580502038	0.508533333	0.27	1.00	0	0	2.31
chr2	180306709	180726232	ENSG00000144331	ZNF385B	NA	NA	0.446892611	0.722066667	0.78	0.00	0	1	0.72
chr2	180809603	180871840	ENSG00000163510	CWC22	NA	NA	0.572846466	0.321233333	0.47	0.00	0	1	1.02
chr2	181831975	181941312	ENSG00000170035	UBE2E3	NA	NA	0.524601203	0.805416667	0.66	0.43	0	1	2.75
chr2	182321929	182400914	ENSG00000115232	ITGA4	NA	NA	0.592095093	0.486416667	0.47	0.00	0	1	1.64
chr2	182401403	182545392	ENSG00000188452	CERKL	NA	NA	0.466852459	0.5292	1.54	0.00	1	1	-0.27
chr2	182537815	182545603	ENSG00000162992	NEUROD1	NA	NA	0.572049965	0.73425	0.51	0.77	1	1	0.23
chr2	182756560	182795465	ENSG00000138434	SSFA2	NA	NA	0.449405979	0.695	0.55	0.00	0	1	-0.41
chr2	182818968	182996125	ENSG00000150722	PPP1R1C	NA	NA	0.470643003	0.144633333	1.74	0.00	0	1	0.31
chr2	183004763	183387919	ENSG00000115252	PDE1A	NA	NA	0.611103959	0.522183333	0.53	0.01	0	1	0.97
chr2	183580999	183659191	ENSG00000077232	DNAJC10	NA	NA	0.516885017	0.600933333	0.63	0.00	0	1	-0.11
chr2	183698002	183731890	ENSG00000162998	FRZB	NA	NA	0.454629591	0.555883333	0.92	0.00	1	1	0.95
chr2	183773843	183903586	ENSG00000061676	NCKAP1	3	0	0.594876157	0.833083333	0.04	1.00	0	1	4.27
chr2	183943287	183964733	ENSG00000162999	DUSP19	NA	NA	0.514709659	0.39445	1.24	0.01	0	1	-0.09
chr2	183982241	184026408	ENSG00000163002	NUP35	NA	NA	0.701041618	0.611683333	0.66	0.02	0	1	0.89
chr2	185463093	185804219	ENSG00000170396	ZNF804A	NA	NA	0.448495542	0.568483333	0.48	0.01	0	1	-0.45
chr2	186603355	186698017	ENSG00000188738	FSIP2	NA	NA	NA	0.092033333	0.51	0.00	0	1	3.31
chr2	187350883	187374090	ENSG00000065548	ZC3H15	NA	NA	0.674579353	0.729183333	0.37	0.90	0	1	1.83
chr2	187454792	187545628	ENSG00000138448	ITGAV	NA	NA	0.600254955	0.658283333	0.44	0.00	0	1	0.89
chr2	187558698	187630685	ENSG00000144369	FAM171B	NA	NA	0.604104389	0.58365	0.41	0.49	0	0	1.51
chr2	187692562	187713935	ENSG00000163012	ZSWIM2	NA	NA	NA	0.15315	1.25	0.00	0	0	-0.95
chr2	188207856	188313187	ENSG00000064989	CALCRL	NA	NA	0.497493186	0.4126	0.30	0.99	0	1	2.09
chr2	188328957	188430487	ENSG00000003436	TFPI	NA	NA	0.446251631	0.50835	0.56	0.25	0	1	1.31
chr2	189156396	189460653	ENSG00000144366	GULP1	NA	NA	0.568534547	0.8491	0.46	0.69	0	1	0.98
chr2	189598882	189654831	ENSG00000174325	DIRC1	NA	NA	NA	0.163666667	NA	NA	0	0	-0.07
chr2	189839046	189877472	ENSG00000168542	COL3A1	3	0	0.636127989	0.816533333	0.10	1.00	1	1	4.09
chr2	189896622	190044605	ENSG00000204262	COL5A2	NA	NA	0.645852388	0.66105	0.10	1.00	1	1	2.44
chr2	190306159	190340291	ENSG00000115368	WDR75	NA	NA	0.654774365	0.541333333	0.54	0.00	0	0	1.21
chr2	190425305	190448484	ENSG00000138449	SLC40A1	NA	NA	0.3935155	0.836416667	0.29	0.99	1	1	1.92
chr2	190526111	190535557	ENSG00000138381	ASNSD1	NA	NA	0.573064772	0.331266667	1.47	0.00	0	1	0.53
chr2	190539016	190625919	ENSG00000151687	ANKAR	NA	NA	0.404530035	0.115733333	1.07	0.00	0	1	0.86
chr2	190611386	190627953	ENSG00000128694	OSGEPL1	NA	NA	0.570635461	0.260233333	0.99	0.00	0	1	0.79
chr2	190627430	190630282	ENSG00000253559	OSGEPL1-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chr2	190635049	190649097	ENSG00000128699	ORMDL1	NA	NA	0.638844968	0.655166667	1.16	0.12	0	1	0.78
chr2	190649107	190742355	ENSG00000064933	PMS1	NA	NA	0.559947007	0.663416667	1.01	0.00	0	1	0.62
chr2	190744335	191068210	ENSG00000187699	C2orf88	NA	NA	NA	0.28205	1.94	0.00	0	1	-0.01
chr2	190920423	190927455	ENSG00000138379	MSTN	NA	NA	0.402862227	0.1889	0.52	0.51	1	1	0.78
chr2	191054461	191208919	ENSG00000198130	HIBCH	NA	NA	0.407100565	0.354466667	1.19	0.00	1	1	0.29
chr2	191208196	191236391	ENSG00000151689	INPP1	NA	NA	0.456806556	0.195783333	1.27	0.00	0	1	1.18
chr2	191273081	191373931	ENSG00000151690	MFSD6	NA	NA	0.474299281	0.37585	0.82	0.00	0	1	1.77
chr2	191369068	191399448	ENSG00000189362	TMEM194B	NA	NA	0.497508813	0.498733333	0.99	0.00	0	1	1.68
chr2	191511472	191557492	ENSG00000138386	NAB1	NA	NA	0.64042376	0.798833333	0.59	0.02	0	1	1.35
chr2	191745553	191830278	ENSG00000115419	GLS	NA	NA	0.515716963	0.82795	0.83	0.00	0	1	2.35
chr2	191829084	191885686	ENSG00000115415	STAT1	0	0	0.567534028	0.392216667	0.19	1.00	1	1	5.15
chr2	191894302	192016322	ENSG00000138378	STAT4	NA	NA	0.409488029	0.21595	0.35	0.77	1	1	2.74
chr2	192109911	192290115	ENSG00000128641	MYO1B	NA	NA	0.571562551	0.668733333	0.43	0.00	0	1	2.43
chr2	192542794	192561385	ENSG00000173559	NABP1	NA	NA	0.555336495	0.62385	1.36	0.00	0	1	0.03
chr2	192699028	192711981	ENSG00000168497	SDPR	NA	NA	0.478935348	0.54755	1.70	0.00	0	1	0.25
chr2	192813769	193060435	ENSG00000144339	TMEFF2	NA	NA	0.595380997	0.813116667	0.74	0.00	0	1	1.60
chr2	196440701	196602426	ENSG00000196950	SLC39A10	NA	NA	0.572194174	0.724866667	0.28	0.99	0	1	1.95
chr2	196602427	196933536	ENSG00000118997	DNAH7	NA	NA	0.444536519	0.325583333	0.84	0.00	0	1	-1.09
chr2	196998290	197041227	ENSG00000081320	STK17B	NA	NA	0.51559049	0.691166667	0.71	0.01	0	1	1.58
chr2	197059094	197458416	ENSG00000138411	HECW2	NA	NA	0.527962228	0.612483333	0.26	1.00	1	1	3.31
chr2	197504278	197628214	ENSG00000144395	CCDC150	NA	NA	0.407803988	0.329866667	1.12	0.00	0	0	0.15
chr2	197627756	197664449	ENSG00000119041	GTF3C3	NA	NA	0.668554947	0.338183333	0.59	0.00	0	1	2.57
chr2	197669726	197675000	ENSG00000187944	C2orf66	NA	NA	0.394662166	0.076833333	1.83	0.01	0	0	0.28
